nodeId;realId;label;embedding
14529;2824;0;[0.14206214249134064,-0.582157552242279,1.1120651960372925,-0.22317799925804138,0.11849604547023773,-1.3147203922271729,-0.7619567513465881,0.7579365968704224,0.02095750905573368,-0.2516115605831146]
14530;2825;0;[0.3207090497016907,-0.22418953478336334,1.7541120052337646,-0.3651648759841919,0.6382742524147034,-1.071753740310669,-0.2577485740184784,0.6610827445983887,0.12193384021520615,-0.14809678494930267]
14531;2826;0;[0.8153585195541382,-1.3676602840423584,0.9436854124069214,-0.036235835403203964,-0.3303629159927368,-0.9122912883758545,0.2871868312358856,0.009131059050559998,-0.22780168056488037,-0.3647102117538452]
14532;2827;0;[-0.13020455837249756,-0.7863423824310303,1.51222825050354,-0.5432049036026001,0.304330438375473,-1.2866277694702148,-0.3672136068344116,0.5502590537071228,-0.3602027893066406,-0.3570553958415985]
14533;2828;0;[0.20746631920337677,-1.2232062816619873,1.6926943063735962,-0.050205692648887634,0.043179381638765335,-1.6073346138000488,-0.6846354603767395,0.5026951432228088,-0.7685014009475708,0.029601477086544037]
14534;2829;0;[0.245467409491539,-0.291647344827652,1.3229669332504272,-0.7997415661811829,1.0474615097045898,-0.5482798218727112,0.1725318729877472,0.7290574908256531,-0.038878053426742554,0.3499537408351898]
14535;2830;0;[0.5048211216926575,-1.0913394689559937,0.9679868817329407,-0.23321399092674255,0.5921670198440552,-1.0152921676635742,0.3237134516239166,0.45089191198349,0.5629965662956238,0.7870990037918091]
14536;2831;0;[0.0731285884976387,-1.0371887683868408,0.6023619174957275,-0.1494889110326767,0.7230265140533447,-0.6455659866333008,-0.470786988735199,0.7787560224533081,-0.0370178185403347,0.5936474204063416]
14537;2832;0;[0.08343984931707382,-0.8267191648483276,0.7475457787513733,-0.1019110307097435,0.18415941298007965,-1.2485638856887817,-0.5870428681373596,0.12518924474716187,-0.45768222212791443,-0.06214980036020279]
14538;2833;0;[0.9161391854286194,-0.5504823923110962,0.18398317694664001,-0.010369486175477505,0.5623623728752136,-0.7271037697792053,-0.16216535866260529,-0.1379995346069336,-0.00881275162100792,0.17120762169361115]
14539;2834;0;[-0.026426976546645164,-0.4532405138015747,0.4485766291618347,0.12472482025623322,-0.48029661178588867,-0.4954584538936615,-0.24510526657104492,0.4896835386753082,-0.19302795827388763,-0.27784332633018494]
14540;2835;0;[0.9257421493530273,-1.1353200674057007,0.6499635577201843,-0.3798903822898865,0.839631974697113,-0.4671962261199951,-0.2590155601501465,-0.2181529998779297,0.45731109380722046,0.2056897133588791]
14541;2836;0;[2.6764681339263916,-0.4142146408557892,-0.4412762522697449,-1.9930061101913452,0.24408456683158875,-0.3605399429798126,-0.0596572645008564,0.3660024404525757,-1.8537133932113647,0.7064294815063477]
14542;2837;0;[0.5322956442832947,-1.4373703002929688,0.5459345579147339,-0.2852632701396942,0.5054876208305359,-0.5648960471153259,-0.13562531769275665,0.018267476931214333,0.06533943861722946,1.0800566673278809]
14543;2838;0;[0.4295331835746765,-0.32810643315315247,0.7175366282463074,-0.5068829655647278,1.4375654458999634,-0.8892922401428223,-0.23743297159671783,0.6167935132980347,0.8031896352767944,0.2729276418685913]
14544;2839;0;[1.1720411777496338,-0.45235344767570496,1.0111185312271118,-0.02037167176604271,0.8531603813171387,-0.6335536241531372,-0.3898722529411316,0.7912731766700745,0.978337287902832,0.2947225272655487]
14545;2840;0;[0.9621060490608215,-0.7153143882751465,0.9924421310424805,-0.35176926851272583,0.5696472525596619,-0.49059194326400757,-0.6024751663208008,-0.07553496956825256,0.40268993377685547,0.3851432204246521]
14546;2841;0;[0.46674591302871704,-0.6945639848709106,0.720450222492218,-0.5462291240692139,0.6308679580688477,0.01849815621972084,0.467441201210022,1.0975290536880493,-0.28986361622810364,0.3389754295349121]
14547;2843;0;[1.120360255241394,-0.4463958740234375,0.9017819166183472,-0.6669254302978516,0.5194801092147827,-0.13617053627967834,-0.2484298050403595,-0.1166217252612114,-0.5156398415565491,0.025858957320451736]
14548;2844;0;[0.834703266620636,-0.747380256652832,0.43383434414863586,-0.46181678771972656,-0.49621331691741943,-0.6682335734367371,0.1164330318570137,0.02360500767827034,-0.07200993597507477,0.7330414056777954]
14549;2845;0;[1.3125131130218506,-0.9665126800537109,-0.0946091040968895,-0.37234488129615784,0.8885228037834167,-0.6068484783172607,-0.9447416067123413,0.8371700644493103,0.9923081398010254,0.5472851395606995]
14550;2846;0;[0.5273924469947815,-1.042718768119812,0.7513145804405212,-0.17371225357055664,0.9758245348930359,-0.2550085484981537,-0.09707240015268326,0.2971266508102417,-0.104094959795475,0.23976857960224152]
14551;2847;0;[-0.16790299117565155,-1.5351489782333374,1.2606407403945923,0.2527003884315491,0.38806483149528503,-1.4505846500396729,-0.6322620511054993,0.6157929301261902,-0.8098387122154236,-0.6074862480163574]
14552;2848;0;[0.2765696048736572,-0.9104317426681519,0.8901148438453674,-0.11774855107069016,0.3878297209739685,-0.774693489074707,-0.34847795963287354,1.4400224685668945,0.4272453784942627,0.16434897482395172]
14553;2849;0;[1.112956166267395,-0.7269304990768433,1.277924656867981,0.07122302800416946,0.07358124107122421,-0.14319653809070587,-0.0684313103556633,0.6674922108650208,-0.5210250616073608,-0.12144315242767334]
14554;2850;0;[0.9231775403022766,-0.8055967092514038,0.02524811588227749,-0.4089118242263794,0.7526676058769226,-0.4831918776035309,-0.9402972459793091,0.5977438688278198,0.4509511888027191,0.14956781268119812]
14555;2851;0;[0.026328984647989273,-1.152154564857483,1.7654829025268555,-0.04354376345872879,0.08043341338634491,-2.2408900260925293,-0.38328155875205994,0.21004827320575714,-0.852506697177887,-0.1920313835144043]
14556;2852;0;[-0.12003325670957565,-1.1915454864501953,1.7653969526290894,0.01866251975297928,0.3641278147697449,-1.997165322303772,-0.8661052584648132,-0.02860993519425392,-1.1005496978759766,0.20073898136615753]
14557;2853;0;[0.1547233909368515,-1.0168527364730835,1.4341199398040771,0.167584627866745,0.517541766166687,-1.5804756879806519,-0.9406694769859314,0.47638919949531555,-0.1861429214477539,0.03804021701216698]
14558;2854;0;[-0.06409785151481628,-1.440630555152893,0.975898802280426,0.06090940535068512,0.2734549641609192,-1.4327329397201538,-0.3293927013874054,0.47205641865730286,-0.31264203786849976,-0.5644161105155945]
14559;2855;0;[0.7654450535774231,0.32152190804481506,0.5424128174781799,0.704322099685669,1.0875213146209717,-1.0340845584869385,0.20146308839321136,-0.6341572999954224,-0.9266596436500549,-0.1669473499059677]
14560;2856;0;[0.3770482838153839,-1.1344221830368042,0.8688826560974121,-0.1716996431350708,0.6389765739440918,-0.3657705783843994,-0.13123789429664612,1.04258131980896,-0.2560234069824219,0.25297611951828003]
14561;2857;0;[0.1620045304298401,-1.2801523208618164,1.0392817258834839,-0.18849457800388336,0.39146140217781067,-1.6558889150619507,-0.7423771619796753,-0.2382274866104126,-0.47947031259536743,-0.9189661145210266]
14562;2858;0;[-0.21154329180717468,-1.207490086555481,1.5424610376358032,0.06805073469877243,0.5541237592697144,-1.4261595010757446,-0.5736768841743469,0.30944183468818665,-0.5944987535476685,0.09719258546829224]
14563;2859;0;[0.46789905428886414,-0.9079203009605408,0.4934774935245514,-0.640860915184021,0.27784106135368347,-0.26089727878570557,0.14022329449653625,1.6231794357299805,-0.7159185409545898,0.0022062005009502172]
14564;2860;0;[0.29482999444007874,-0.34010961651802063,0.44415193796157837,0.16281326115131378,0.48341214656829834,-1.4428173303604126,-0.350879967212677,0.024258103221654892,-0.3622887432575226,-0.31991341710090637]
14565;2861;0;[-0.1475926637649536,-0.8748263120651245,0.8749377131462097,-0.45825082063674927,1.0705231428146362,-1.006535291671753,-0.5004000067710876,-0.12584683299064636,-0.11341005563735962,0.6535903215408325]
14566;2862;0;[0.18887992203235626,-0.6864982843399048,1.9405583143234253,-0.0457497239112854,0.38166841864585876,-1.8047300577163696,-0.34540367126464844,0.239994078874588,-0.22487565875053406,-0.551002562046051]
14567;2863;1;[-0.11260692030191422,-0.41028156876564026,0.2412167340517044,0.2607465982437134,0.5326488614082336,0.8613821864128113,0.401091068983078,0.48111987113952637,-0.05946527048945427,0.5905777812004089]
14568;2864;0;[-0.7725752592086792,0.9971940517425537,-0.8311253190040588,0.7255179286003113,0.08444968611001968,0.043040014803409576,-0.1629151850938797,-0.8810678720474243,0.3542262017726898,-0.18526922166347504]
14569;2865;0;[0.43022826313972473,-0.7129647731781006,0.8180427551269531,-0.07987355440855026,1.137244462966919,-1.1752228736877441,-0.5683174729347229,0.07592707872390747,0.3921370208263397,0.8769774436950684]
14570;2866;0;[0.575077474117279,-1.0273594856262207,0.9334070086479187,-0.1249447762966156,0.6808884143829346,-0.1623365432024002,-0.1922784298658371,0.2730292081832886,-0.19637425243854523,0.6043469905853271]
14571;2867;0;[0.1571870595216751,-1.1171704530715942,1.7445886135101318,0.08482330292463303,0.0797731801867485,-1.6969008445739746,-0.6345850825309753,0.013557844795286655,-0.5943378806114197,-0.2060934454202652]
14572;2868;0;[0.5283579230308533,-1.0693540573120117,1.2094404697418213,-0.012268438935279846,0.6753921508789062,-0.5307868123054504,-0.377671480178833,0.9135118126869202,0.4138016700744629,0.45660775899887085]
14573;2869;0;[-0.2340877652168274,-1.6242629289627075,0.820639431476593,-1.3956010341644287,0.34751343727111816,-1.2389851808547974,-1.0476986169815063,0.3844367563724518,-0.6995669007301331,-0.2554946839809418]
14574;2870;0;[1.0446473360061646,-0.2571331560611725,1.1548104286193848,-0.8366932272911072,0.22575944662094116,-1.6979552507400513,-0.5188176035881042,-0.1565081924200058,0.49556660652160645,-0.3366464078426361]
14575;2871;0;[-0.062371253967285156,-1.0467393398284912,1.2155858278274536,0.0666617825627327,1.3656913042068481,-1.4854798316955566,0.3074815273284912,0.2716462314128876,-0.2749630808830261,-0.5771340727806091]
14576;2872;0;[1.0309947729110718,-0.772858202457428,0.41071054339408875,-0.21551398932933807,0.6475122570991516,-0.6145973801612854,0.14174184203147888,0.3334196209907532,0.6301328539848328,0.09327970445156097]
14577;2873;0;[-0.17118097841739655,-1.7719905376434326,0.947192907333374,-1.0234013795852661,0.18839578330516815,-1.1909047365188599,-0.9001249670982361,-0.3019513785839081,-0.5957397222518921,-0.01830955594778061]
14578;2874;0;[0.14306418597698212,-1.071782112121582,2.059386968612671,-0.11430951207876205,-0.023728102445602417,-2.1391794681549072,-0.4708300828933716,0.5568658709526062,-0.6577305197715759,0.16181999444961548]
14579;2875;0;[0.08195111900568008,-1.3710376024246216,1.7377103567123413,-0.06699725240468979,0.7194838523864746,-1.6053812503814697,-0.40169230103492737,0.3001857101917267,-0.5264033079147339,-0.28881093859672546]
14580;2876;0;[1.009141206741333,-0.9840234518051147,0.6717886328697205,-0.19393835961818695,0.34196215867996216,-0.465955913066864,-0.3096194863319397,0.4311433434486389,0.6654329895973206,0.7542514801025391]
14581;2877;0;[0.9283171892166138,-0.40646857023239136,-0.18382088840007782,-0.2692178189754486,0.6468825340270996,-0.3250971734523773,0.05408474802970886,0.4489377737045288,-0.6874136924743652,-0.03568843752145767]
14582;2878;0;[0.16823741793632507,-1.3973597288131714,0.8127182722091675,0.9824132323265076,0.8240013718605042,-1.7613062858581543,-0.4057939648628235,0.5815756320953369,0.09390124678611755,0.3344511389732361]
14583;2879;1;[0.45014604926109314,-0.7638031840324402,0.5581263303756714,-0.15693499147891998,0.8633164763450623,-0.3367269039154053,-0.2730100154876709,0.45179933309555054,-0.11183129996061325,0.613429605960846]
14584;2880;0;[0.8924612998962402,-0.5166637301445007,0.6610701084136963,-0.6985026597976685,1.2102057933807373,-0.13662593066692352,-0.03797934576869011,-0.035968951880931854,0.2971840500831604,0.25984835624694824]
14585;2881;1;[0.32927146553993225,-0.9524427056312561,1.394416332244873,0.36335450410842896,0.2910820543766022,-0.8853929042816162,-0.24434198439121246,1.252595067024231,0.06610576063394547,-0.09641067683696747]
14586;2882;0;[0.8504147529602051,-1.1393728256225586,0.4985829293727875,0.3429335355758667,1.0879647731781006,-0.2875674366950989,0.25083494186401367,1.2384682893753052,0.21296009421348572,0.02535432018339634]
14587;2883;0;[-0.49041470885276794,0.35875204205513,-0.4808693528175354,0.311737984418869,0.9588202238082886,0.4802197813987732,0.518194317817688,0.3729071021080017,-0.021035928279161453,-0.9198136925697327]
14588;2884;0;[0.5529903769493103,-1.1478544473648071,1.0519609451293945,-0.266653448343277,1.3170454502105713,0.05831633880734444,0.18905164301395416,0.12762168049812317,-0.5189405083656311,0.3321901261806488]
14589;2885;0;[0.6328142881393433,-0.9710274338722229,0.5457775592803955,-0.7097528576850891,0.4250945746898651,0.10637746751308441,0.011851024813950062,1.1734917163848877,-0.8502067923545837,0.5337180495262146]
14590;2886;0;[0.5813729763031006,-0.8291085958480835,0.27350202202796936,0.4162382185459137,0.5677855014801025,-0.5754207372665405,-0.08423061668872833,0.9657022356987,-0.41841021180152893,-0.21891307830810547]
14591;2887;1;[1.0510915517807007,0.07151228189468384,0.9296651482582092,-0.03407282754778862,0.7913462519645691,-0.42594364285469055,-0.20812924206256866,0.46207699179649353,-0.14225873351097107,0.12043178826570511]
14592;2888;0;[1.3606880903244019,-0.5439689755439758,0.2964574694633484,-0.37814030051231384,1.320210337638855,0.1472746878862381,-0.9230238795280457,-0.23951490223407745,-1.4259287118911743,-0.3677907884120941]
14593;2889;0;[0.029737170785665512,-0.93501216173172,1.6344126462936401,0.18740533292293549,0.0676196739077568,-1.978225588798523,-0.6623696684837341,0.3145599961280823,-0.41597986221313477,-0.3143139183521271]
14594;2890;0;[0.35768935084342957,-1.0412659645080566,1.1065114736557007,0.26118168234825134,-0.19478152692317963,-1.1466342210769653,-1.0559797286987305,1.090631127357483,-0.9021433591842651,0.010970911011099815]
14595;2891;0;[0.730216383934021,-0.5839805603027344,1.020917534828186,-0.4015347361564636,0.9451150298118591,-0.2875009775161743,-0.17980511486530304,0.1477067917585373,0.24168354272842407,0.2963646650314331]
14596;2892;0;[0.595885694026947,-1.1659656763076782,0.16708363592624664,-0.5987557768821716,0.9821199178695679,-0.35192567110061646,-0.9703198671340942,-0.19425496459007263,-0.0201712753623724,0.8400915861129761]
14597;2893;0;[0.45662057399749756,-0.9639577269554138,1.414039969444275,-0.29960185289382935,0.9129173755645752,-0.8166738748550415,-0.022695928812026978,-0.18600782752037048,0.37711185216903687,0.25947701930999756]
14598;2894;0;[0.3908926844596863,-0.7679353952407837,1.0669996738433838,-0.6822503805160522,1.32825767993927,-0.5406981706619263,-0.8028969764709473,-0.18760879337787628,0.36531680822372437,0.20557209849357605]
14599;2895;0;[0.1304260641336441,-1.3274222612380981,1.157301902770996,0.2576662003993988,0.10841109603643417,-1.6169410943984985,-0.3121209442615509,0.8587937355041504,-0.2959188222885132,0.09435438364744186]
14600;2896;0;[1.1365104913711548,-1.642128825187683,0.3353445529937744,0.013097645714879036,0.35900643467903137,-0.06771039962768555,-0.4616004228591919,0.9510502219200134,0.2674202620983124,-0.029173869639635086]
14601;2897;0;[0.814994215965271,-1.3026148080825806,0.9773728251457214,0.0681423470377922,0.8908010721206665,-0.8864870071411133,-0.2597750425338745,-0.08970320969820023,0.7810914516448975,1.1537107229232788]
14602;2898;0;[0.26941460371017456,-1.178361177444458,0.9485936760902405,-0.664267361164093,0.7855377793312073,-1.1591436862945557,0.04403933137655258,-0.1037055030465126,0.5445989370346069,0.2599012553691864]
14603;2899;0;[0.5781047940254211,-0.07724200934171677,0.45601794123649597,-0.6687595248222351,0.7366408705711365,-0.23577409982681274,-0.9275217652320862,0.05130133405327797,-0.5521162152290344,-0.13354377448558807]
14604;2900;0;[0.6664018034934998,-1.506880283355713,0.8181594014167786,-0.2156710922718048,0.8373300433158875,-0.5608951449394226,-0.6036252379417419,-0.5181523561477661,0.12541380524635315,0.22030417621135712]
14605;2901;0;[0.3263154923915863,-1.38834810256958,1.0651884078979492,-0.5564581155776978,0.387037456035614,-0.5595240592956543,-0.25949883460998535,0.004972674418240786,0.11966334283351898,0.8954988121986389]
14606;2902;0;[1.0565558671951294,-1.7782140970230103,-0.6834893822669983,0.42742234468460083,1.107090711593628,-0.5598466992378235,-1.0277957916259766,1.1161904335021973,-0.22886593639850616,0.9206452965736389]
